Jump;10;2;100;EA;0.1;0;10;23
Jump;10;2;100;EA;0.1;1;12;10
Jump;10;2;100;EA;0.1;2;10;21
Jump;10;2;100;EA;0.1;3;12;12
Jump;10;2;100;EA;0.1;4;12;21
Jump;10;2;100;EA;0.1;5;10;6
Jump;10;2;100;EA;0.1;6;12;2
Jump;10;2;100;EA;0.1;7;12;14
Jump;10;2;100;EA;0.1;8;10;27
Jump;10;2;100;EA;0.1;9;10;21
Jump;10;2;100;EA;0.1;10;10;6
Jump;10;2;100;EA;0.1;11;12;2
Jump;10;2;100;EA;0.1;12;10;16
Jump;10;2;100;EA;0.1;13;10;9
Jump;10;2;100;EA;0.1;14;10;1
Jump;10;2;100;EA;0.1;15;10;21
Jump;10;2;100;EA;0.1;16;12;4
Jump;10;2;100;EA;0.1;17;10;11
Jump;10;2;100;EA;0.1;18;10;3
Jump;10;2;100;EA;0.1;19;12;1
Jump;10;2;100;EA;0.1;20;10;8
Jump;10;2;100;EA;0.1;21;10;6
Jump;10;2;100;EA;0.1;22;10;17
Jump;10;2;100;EA;0.1;23;10;10
Jump;10;2;100;EA;0.1;24;10;11
Jump;10;2;100;EA;0.1;25;10;24
Jump;10;2;100;EA;0.1;26;12;9
Jump;10;2;100;EA;0.1;27;12;10
Jump;10;2;100;EA;0.1;28;10;3
Jump;10;2;100;EA;0.1;29;12;25
Jump;10;2;100;EA;0.1;30;10;15
Jump;10;2;100;EA;0.1;31;10;36
Jump;10;2;100;EA;0.1;32;10;11
Jump;10;2;100;EA;0.1;33;10;11
Jump;10;2;100;EA;0.1;34;12;12
Jump;10;2;100;EA;0.1;35;12;42
Jump;10;2;100;EA;0.1;36;10;17
Jump;10;2;100;EA;0.1;37;10;6
Jump;10;2;100;EA;0.1;38;12;2
Jump;10;2;100;EA;0.1;39;12;11
Jump;10;2;100;EA;0.1;40;10;10
Jump;10;2;100;EA;0.1;41;10;25
Jump;10;2;100;EA;0.1;42;10;32
Jump;10;2;100;EA;0.1;43;12;4
Jump;10;2;100;EA;0.1;44;12;2
Jump;10;2;100;EA;0.1;45;10;11
Jump;10;2;100;EA;0.1;46;10;21
Jump;10;2;100;EA;0.1;47;10;1
Jump;10;2;100;EA;0.1;48;10;20
Jump;10;2;100;EA;0.1;49;10;30
Jump;10;2;100;EA;0.1;50;10;14
Jump;10;2;100;EA;0.1;51;12;6
Jump;10;2;100;EA;0.1;52;10;20
Jump;10;2;100;EA;0.1;53;10;24
Jump;10;2;100;EA;0.1;54;10;13
Jump;10;2;100;EA;0.1;55;12;9
Jump;10;2;100;EA;0.1;56;12;22
Jump;10;2;100;EA;0.1;57;10;21
Jump;10;2;100;EA;0.1;58;10;1
Jump;10;2;100;EA;0.1;59;10;2
Jump;10;2;100;EA;0.1;60;10;29
Jump;10;2;100;EA;0.1;61;10;50
Jump;10;2;100;EA;0.1;62;10;24
Jump;10;2;100;EA;0.1;63;10;21
Jump;10;2;100;EA;0.1;64;10;7
Jump;10;2;100;EA;0.1;65;10;14
Jump;10;2;100;EA;0.1;66;10;22
Jump;10;2;100;EA;0.1;67;12;24
Jump;10;2;100;EA;0.1;68;10;55
Jump;10;2;100;EA;0.1;69;12;41
Jump;10;2;100;EA;0.1;70;12;2
Jump;10;2;100;EA;0.1;71;10;48
Jump;10;2;100;EA;0.1;72;10;13
Jump;10;2;100;EA;0.1;73;12;10
Jump;10;2;100;EA;0.1;74;10;27
Jump;10;2;100;EA;0.1;75;12;101
Jump;10;2;100;EA;0.1;76;10;24
Jump;10;2;100;EA;0.1;77;12;5
Jump;10;2;100;EA;0.1;78;10;11
Jump;10;2;100;EA;0.1;79;10;9
Jump;10;2;100;EA;0.1;80;10;9
Jump;10;2;100;EA;0.1;81;12;14
Jump;10;2;100;EA;0.1;82;10;7
Jump;10;2;100;EA;0.1;83;12;1
Jump;10;2;100;EA;0.1;84;10;3
Jump;10;2;100;EA;0.1;85;10;5
Jump;10;2;100;EA;0.1;86;10;24
Jump;10;2;100;EA;0.1;87;10;46
Jump;10;2;100;EA;0.1;88;10;9
Jump;10;2;100;EA;0.1;89;10;30
Jump;10;2;100;EA;0.1;90;10;15
Jump;10;2;100;EA;0.1;91;10;26
Jump;10;2;100;EA;0.1;92;10;21
Jump;10;2;100;EA;0.1;93;12;3
Jump;10;2;100;EA;0.1;94;10;30
Jump;10;2;100;EA;0.1;95;10;17
Jump;10;2;100;EA;0.1;96;10;5
Jump;10;2;100;EA;0.1;97;10;5
Jump;10;2;100;EA;0.1;98;10;17
Jump;10;2;100;EA;0.1;99;10;11
Jump;10;2;272;EA;0.1;0;12;13
Jump;10;2;272;EA;0.1;1;12;1
Jump;10;2;272;EA;0.1;2;12;1
Jump;10;2;272;EA;0.1;3;10;8
Jump;10;2;272;EA;0.1;4;12;10
Jump;10;2;272;EA;0.1;5;12;8
Jump;10;2;272;EA;0.1;6;12;6
Jump;10;2;272;EA;0.1;7;12;9
Jump;10;2;272;EA;0.1;8;12;22
Jump;10;2;272;EA;0.1;9;10;17
Jump;10;2;272;EA;0.1;10;10;1
Jump;10;2;272;EA;0.1;11;12;2
Jump;10;2;272;EA;0.1;12;10;29
Jump;10;2;272;EA;0.1;13;12;7
Jump;10;2;272;EA;0.1;14;12;20
Jump;10;2;272;EA;0.1;15;12;9
Jump;10;2;272;EA;0.1;16;12;10
Jump;10;2;272;EA;0.1;17;10;4
Jump;10;2;272;EA;0.1;18;12;1
Jump;10;2;272;EA;0.1;19;10;20
Jump;10;2;272;EA;0.1;20;12;15
Jump;10;2;272;EA;0.1;21;12;4
Jump;10;2;272;EA;0.1;22;12;5
Jump;10;2;272;EA;0.1;23;12;27
Jump;10;2;272;EA;0.1;24;12;3
Jump;10;2;272;EA;0.1;25;10;38
Jump;10;2;272;EA;0.1;26;12;4
Jump;10;2;272;EA;0.1;27;10;10
Jump;10;2;272;EA;0.1;28;10;14
Jump;10;2;272;EA;0.1;29;12;5
Jump;10;2;272;EA;0.1;30;10;16
Jump;10;2;272;EA;0.1;31;12;11
Jump;10;2;272;EA;0.1;32;12;13
Jump;10;2;272;EA;0.1;33;12;13
Jump;10;2;272;EA;0.1;34;10;20
Jump;10;2;272;EA;0.1;35;12;2
Jump;10;2;272;EA;0.1;36;12;20
Jump;10;2;272;EA;0.1;37;12;6
Jump;10;2;272;EA;0.1;38;12;14
Jump;10;2;272;EA;0.1;39;10;4
Jump;10;2;272;EA;0.1;40;10;12
Jump;10;2;272;EA;0.1;41;12;3
Jump;10;2;272;EA;0.1;42;12;16
Jump;10;2;272;EA;0.1;43;12;8
Jump;10;2;272;EA;0.1;44;10;3
Jump;10;2;272;EA;0.1;45;12;11
Jump;10;2;272;EA;0.1;46;12;31
Jump;10;2;272;EA;0.1;47;10;6
Jump;10;2;272;EA;0.1;48;12;9
Jump;10;2;272;EA;0.1;49;12;7
Jump;10;2;272;EA;0.1;50;10;12
Jump;10;2;272;EA;0.1;51;12;7
Jump;10;2;272;EA;0.1;52;12;28
Jump;10;2;272;EA;0.1;53;12;11
Jump;10;2;272;EA;0.1;54;10;4
Jump;10;2;272;EA;0.1;55;10;12
Jump;10;2;272;EA;0.1;56;10;8
Jump;10;2;272;EA;0.1;57;12;26
Jump;10;2;272;EA;0.1;58;12;16
Jump;10;2;272;EA;0.1;59;12;11
Jump;10;2;272;EA;0.1;60;12;7
Jump;10;2;272;EA;0.1;61;12;5
Jump;10;2;272;EA;0.1;62;10;1
Jump;10;2;272;EA;0.1;63;12;21
Jump;10;2;272;EA;0.1;64;10;19
Jump;10;2;272;EA;0.1;65;10;27
Jump;10;2;272;EA;0.1;66;10;24
Jump;10;2;272;EA;0.1;67;12;3
Jump;10;2;272;EA;0.1;68;10;12
Jump;10;2;272;EA;0.1;69;12;11
Jump;10;2;272;EA;0.1;70;12;14
Jump;10;2;272;EA;0.1;71;12;11
Jump;10;2;272;EA;0.1;72;12;19
Jump;10;2;272;EA;0.1;73;12;6
Jump;10;2;272;EA;0.1;74;12;4
Jump;10;2;272;EA;0.1;75;10;6
Jump;10;2;272;EA;0.1;76;12;7
Jump;10;2;272;EA;0.1;77;10;15
Jump;10;2;272;EA;0.1;78;12;12
Jump;10;2;272;EA;0.1;79;12;10
Jump;10;2;272;EA;0.1;80;12;25
Jump;10;2;272;EA;0.1;81;10;11
Jump;10;2;272;EA;0.1;82;12;13
Jump;10;2;272;EA;0.1;83;12;10
Jump;10;2;272;EA;0.1;84;12;5
Jump;10;2;272;EA;0.1;85;10;12
Jump;10;2;272;EA;0.1;86;12;16
Jump;10;2;272;EA;0.1;87;12;20
Jump;10;2;272;EA;0.1;88;12;12
Jump;10;2;272;EA;0.1;89;12;8
Jump;10;2;272;EA;0.1;90;12;8
Jump;10;2;272;EA;0.1;91;10;22
Jump;10;2;272;EA;0.1;92;10;50
Jump;10;2;272;EA;0.1;93;12;9
Jump;10;2;272;EA;0.1;94;12;25
Jump;10;2;272;EA;0.1;95;12;10
Jump;10;2;272;EA;0.1;96;12;11
Jump;10;2;272;EA;0.1;97;10;6
Jump;10;2;272;EA;0.1;98;10;11
Jump;10;2;272;EA;0.1;99;12;11
Jump;10;2;544;EA;0.1;0;10;4
Jump;10;2;544;EA;0.1;1;12;1
Jump;10;2;544;EA;0.1;2;12;9
Jump;10;2;544;EA;0.1;3;12;8
Jump;10;2;544;EA;0.1;4;12;19
Jump;10;2;544;EA;0.1;5;12;11
Jump;10;2;544;EA;0.1;6;12;31
Jump;10;2;544;EA;0.1;7;12;5
Jump;10;2;544;EA;0.1;8;12;2
Jump;10;2;544;EA;0.1;9;12;3
Jump;10;2;544;EA;0.1;10;12;4
Jump;10;2;544;EA;0.1;11;12;25
Jump;10;2;544;EA;0.1;12;12;27
Jump;10;2;544;EA;0.1;13;12;1
Jump;10;2;544;EA;0.1;14;12;5
Jump;10;2;544;EA;0.1;15;12;14
Jump;10;2;544;EA;0.1;16;12;1
Jump;10;2;544;EA;0.1;17;12;6
Jump;10;2;544;EA;0.1;18;12;7
Jump;10;2;544;EA;0.1;19;12;23
Jump;10;2;544;EA;0.1;20;12;8
Jump;10;2;544;EA;0.1;21;12;10
Jump;10;2;544;EA;0.1;22;12;6
Jump;10;2;544;EA;0.1;23;12;16
Jump;10;2;544;EA;0.1;24;12;2
Jump;10;2;544;EA;0.1;25;12;6
Jump;10;2;544;EA;0.1;26;12;20
Jump;10;2;544;EA;0.1;27;12;11
Jump;10;2;544;EA;0.1;28;12;7
Jump;10;2;544;EA;0.1;29;12;8
Jump;10;2;544;EA;0.1;30;12;22
Jump;10;2;544;EA;0.1;31;12;22
Jump;10;2;544;EA;0.1;32;12;6
Jump;10;2;544;EA;0.1;33;12;1
Jump;10;2;544;EA;0.1;34;10;4
Jump;10;2;544;EA;0.1;35;10;9
Jump;10;2;544;EA;0.1;36;12;17
Jump;10;2;544;EA;0.1;37;12;10
