OneMax;10;63;EA;0.1;0;0;45
OneMax;10;63;EA;0.1;1;1;64
OneMax;10;63;EA;0.1;2;0;55
OneMax;10;63;EA;0.1;3;0;20
OneMax;10;63;EA;0.1;4;0;30
OneMax;10;63;EA;0.1;5;0;54
OneMax;10;63;EA;0.1;6;0;38
OneMax;10;63;EA;0.1;7;0;30
OneMax;10;63;EA;0.1;8;0;50
OneMax;10;63;EA;0.1;9;0;41
OneMax;10;63;EA;0.1;10;1;64
OneMax;10;63;EA;0.1;11;0;58
OneMax;10;63;EA;0.1;12;0;43
OneMax;10;63;EA;0.1;13;0;49
OneMax;10;63;EA;0.1;14;0;27
OneMax;10;63;EA;0.1;15;0;33
OneMax;10;63;EA;0.1;16;0;25
OneMax;10;63;EA;0.1;17;0;29
OneMax;10;63;EA;0.1;18;1;64
OneMax;10;63;EA;0.1;19;0;39
OneMax;10;63;EA;0.1;20;0;31
OneMax;10;63;EA;0.1;21;1;64
OneMax;10;63;EA;0.1;22;0;43
OneMax;10;63;EA;0.1;23;0;39
OneMax;10;63;EA;0.1;24;2;64
OneMax;10;63;EA;0.1;25;0;42
OneMax;10;63;EA;0.1;26;1;64
OneMax;10;63;EA;0.1;27;0;56
OneMax;10;63;EA;0.1;28;0;58
OneMax;10;63;EA;0.1;29;0;21
OneMax;10;63;EA;0.1;30;0;22
OneMax;10;63;EA;0.1;31;0;36
OneMax;10;63;EA;0.1;32;0;35
OneMax;10;63;EA;0.1;33;0;22
OneMax;10;63;EA;0.1;34;0;35
OneMax;10;63;EA;0.1;35;1;64
OneMax;10;63;EA;0.1;36;0;39
OneMax;10;63;EA;0.1;37;0;47
OneMax;10;63;EA;0.1;38;0;42
OneMax;10;63;EA;0.1;39;0;18
OneMax;10;63;EA;0.1;40;1;64
OneMax;10;63;EA;0.1;41;0;57
OneMax;10;63;EA;0.1;42;0;49
OneMax;10;63;EA;0.1;43;0;42
OneMax;10;63;EA;0.1;44;0;31
OneMax;10;63;EA;0.1;45;1;64
OneMax;10;63;EA;0.1;46;0;16
OneMax;10;63;EA;0.1;47;0;14
OneMax;10;63;EA;0.1;48;0;42
